Unnamed: 0,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,AWND,AWND_ATTRIBUTES,EVAP,EVAP_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,SNWD,SNWD_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,WESD,WESD_ATTRIBUTES,WESF,WESF_ATTRIBUTES,MXPN,MXPN_ATTRIBUTES,PGTM,PGTM_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WT01,WT01_ATTRIBUTES,WT02,WT02_ATTRIBUTES,WT03,WT03_ATTRIBUTES,WT04,WT04_ATTRIBUTES,WT05,WT05_ATTRIBUTES,WT06,WT06_ATTRIBUTES,WT08,WT08_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-06,3.58,",,W",,,0.0,",,W,2400",0.0,",,W",3.1,",,W",22.0,"H,,S",33.0,",,W",12.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-07,11.63,",,W",,,0.07,",,W,2400",1.6,",,W",3.1,",,W",25.0,"H,,S",26.0,",,W",20.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-08,8.5,",,W",,,0.0,"T,,W,2400",0.0,"T,,W",3.9,",,W",20.0,"H,,S",29.0,",,W",13.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-09,13.65,",,W",,,0.0,"T,,W,2400",0.0,",,W",3.1,",,W",32.0,"H,,S",42.0,",,W",19.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-10,5.14,",,W",,,0.0,",,W,2400",0.0,",,W",2.0,",,W",23.0,"H,,S",37.0,",,W",14.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-11,9.4,",,W",,,0.0,",,W,2400",0.0,",,W",1.2,",,W",29.0,"H,,S",35.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-12,12.3,",,W",,,0.07,",,W,2400",0.9,",,W",0.0,"T,,W",30.0,"H,,S",36.0,",,W",2.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-13,14.76,",,W",,,0.0,"T,,W,2400",0.0,"T,,W",1.2,",,W",2.0,"H,,S",4.0,",,W",-10.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-14,13.2,",,W",,,0.0,",,W,2400",0.0,",,W",1.2,",,W",4.0,"H,,S",20.0,",,W",-5.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-15,10.29,",,W",,,0.0,",,W,2400",0.0,",,W",1.2,",,W",26.0,"H,,S",42.0,",,W",17.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-16,7.61,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,"T,,W",33.0,"H,,S",46.0,",,W",23.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-17,10.29,",,W",,,0.07,",,W,2400",0.0,",,W",0.0,"T,,W",36.0,"H,,S",43.0,",,W",28.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-18,10.51,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,"T,,W",30.0,"H,,S",36.0,",,W",21.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-19,10.07,",,W",,,0.0,"T,,W,2400",0.2,",,W",0.0,"T,,W",21.0,"H,,S",21.0,",,W",12.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-20,6.71,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,"T,,W",13.0,"H,,S",23.0,",,W",3.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-21,12.75,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,"T,,W",25.0,"H,,S",44.0,",,W",15.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-22,11.86,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,"T,,W",38.0,"H,,S",53.0,",,W",27.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-23,7.61,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",44.0,"H,,S",64.0,",,W",29.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",41.5338,-93.65299999999999,291.7,2020-02-24,12.08,",,W",,,0.0,",,W,2400",0.0,",,W",0.0,",,W",39.0,"H,,S",45.0,",,W",32.0,",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
