LVL,DATE,COUNTY_FIPS,POP_AT_HOME,POP_NOT_AT_HOME,NUM_OF_TRIPS
State,2019/10/25,,339097.0,1409750.0,7916841.0
State,2019/10/25,,2490383.0,10211750.0,56719531.0
State,2019/10/25,,1225951.0,5445475.0,27045029.0
State,2019/10/25,,586553.0,2559944.0,13934695.0
State,2019/10/25,,551054.0,2351547.0,12226857.0
State,2019/10/25,,818882.0,3635860.0,18981533.0
State,2019/10/25,,825852.0,3819879.0,17635975.0
State,2019/10/25,,264056.0,1070258.0,5586300.0
State,2019/10/25,,1015650.0,5008600.0,25514983.0
State,2019/10/25,,1379655.0,5501398.0,35704002.0
State,2019/10/25,,1826093.0,8139270.0,41075524.0
State,2019/10/25,,1003753.0,4590278.0,22134597.0
State,2019/10/25,,477537.0,2499867.0,8864577.0
State,2019/10/25,,1152227.0,4955498.0,23725112.0
State,2019/10/25,,235797.0,823261.0,4793622.0
State,2019/10/25,,348443.0,1574931.0,8035654.0
State,2019/10/25,,661545.0,2363572.0,11711484.0
State,2019/10/25,,231155.0,1121156.0,6057994.0
State,2019/10/25,,1616998.0,7264295.0,42387925.0
State,2019/10/25,,400280.0,1688743.0,10999423.0
State,2019/10/25,,4521315.0,14961161.0,99220004.0
State,2019/10/25,,1651582.0,8700299.0,44114766.0
State,2019/10/25,,145613.0,612142.0,3020525.0
State,2019/10/25,,2174040.0,9479673.0,48448479.0
State,2019/10/25,,752178.0,3178846.0,13675385.0
State,2019/10/25,,883381.0,3294520.0,19412034.0
State,2019/10/25,,2450449.0,10317466.0,52865826.0
State,2019/10/25,,197296.0,856787.0,4637590.0
State,2019/10/25,,798161.0,4270422.0,19478603.0
State,2019/10/25,,172528.0,707007.0,3912714.0
State,2019/10/25,,1173518.0,5575800.0,25929493.0
State,2019/10/25,,4648187.0,23965924.0,100683773.0
State,2019/10/25,,632717.0,2518724.0,15566079.0
State,2019/10/25,,129098.0,495286.0,2690627.0
State,2019/10/25,,1419740.0,7071915.0,37344310.0
State,2019/10/25,,1367998.0,6144562.0,34239630.0
State,2019/10/25,,372959.0,1427351.0,7084214.0
State,2019/10/25,,1011871.0,4783929.0,23916414.0
State,2019/10/25,,125388.0,450582.0,3051156.0
State,2019/10/26,,920259.0,3952675.0,16263095.0
State,2019/10/26,,172682.0,562500.0,3956158.0
State,2019/10/26,,1540249.0,5609477.0,28369868.0
State,2019/10/26,,573595.0,2431021.0,10290303.0
State,2019/10/26,,7856797.0,31579339.0,176321150.0
State,2019/10/26,,1328276.0,4349880.0,27877153.0
State,2019/10/26,,718761.0,2842984.0,15165401.0
State,2019/10/26,,188926.0,775288.0,3736358.0
State,2019/10/26,,234397.0,465911.0,3023110.0
State,2019/10/26,,3854113.0,17380109.0,73178137.0
State,2019/10/26,,1984481.0,8502842.0,36759841.0
State,2019/10/26,,320037.0,1096113.0,5392244.0
State,2019/10/26,,378632.0,1370215.0,7815960.0
State,2019/10/26,,2844292.0,9857841.0,55035533.0
State,2019/10/26,,1433784.0,5237642.0,26160385.0
State,2019/10/26,,656830.0,2489667.0,13766261.0
State,2019/10/26,,618648.0,2283953.0,12128539.0
State,2019/10/26,,961557.0,3493185.0,18136843.0
State,2019/10/26,,921535.0,3724196.0,18226823.0
State,2019/10/26,,300372.0,1033942.0,5461985.0
State,2019/10/26,,1151748.0,4872502.0,25117867.0
State,2019/10/26,,1530663.0,5350390.0,35201817.0
State,2019/10/26,,2082115.0,7883248.0,40217901.0
State,2019/10/26,,1137907.0,4456124.0,22423122.0
State,2019/10/26,,556637.0,2420767.0,9151549.0
State,2019/10/26,,1356443.0,4751282.0,23286585.0
State,2019/10/26,,269777.0,789281.0,4672201.0
State,2019/10/26,,387934.0,1535440.0,8017991.0
State,2019/10/26,,698477.0,2326640.0,12186570.0
State,2019/10/26,,267218.0,1085093.0,6065919.0
State,2019/10/26,,1826411.0,7054882.0,41596715.0
State,2019/10/26,,435433.0,1653590.0,11124190.0
State,2019/10/26,,5001032.0,14481444.0,96298089.0
State,2019/10/26,,1872260.0,8479621.0,43894181.0
State,2019/10/26,,165432.0,592323.0,2896761.0
State,2019/10/26,,2512302.0,9141411.0,46093234.0
State,2019/10/26,,849053.0,3081971.0,13513545.0
State,2019/10/26,,982147.0,3195754.0,19885747.0
State,2019/10/26,,2744095.0,10023820.0,52358250.0
State,2019/10/26,,214674.0,839409.0,4580827.0
State,2019/10/26,,900963.0,4167620.0,19065942.0
State,2019/10/26,,188190.0,691345.0,3769643.0
State,2019/10/26,,1378659.0,5370659.0,25740730.0
State,2019/10/26,,5157209.0,23456902.0,102146654.0
State,2019/10/26,,686700.0,2464741.0,15925517.0
State,2019/10/26,,143220.0,481164.0,2668451.0
State,2019/10/26,,1606091.0,6885564.0,37026508.0
State,2019/10/26,,1544970.0,5967590.0,34760593.0
State,2019/10/26,,427299.0,1373011.0,6952013.0
State,2019/10/26,,1148486.0,4647314.0,23784219.0
State,2019/10/26,,139904.0,436066.0,2906365.0
State,2019/10/27,,922518.0,3950416.0,14865213.0
State,2019/10/27,,186377.0,548805.0,3655619.0
State,2019/10/27,,1636502.0,5513224.0,26132949.0
State,2019/10/27,,574257.0,2430359.0,9306035.0
State,2019/10/27,,8307477.0,31128659.0,166245296.0
State,2019/10/27,,1504225.0,4173931.0,23248092.0
State,2019/10/27,,801923.0,2759822.0,12648016.0
State,2019/10/27,,208257.0,755957.0,3195578.0
State,2019/10/27,,245711.0,454597.0,2640113.0
State,2019/10/27,,4055039.0,17179183.0,67015268.0
State,2019/10/27,,2071410.0,8415913.0,33526570.0
State,2019/10/27,,339141.0,1077009.0,5425069.0
State,2019/10/27,,403115.0,1345732.0,7149057.0
State,2019/10/27,,2892350.0,9809783.0,51973905.0
State,2019/10/27,,1466320.0,5205106.0,24619426.0
State,2019/10/27,,681881.0,2464616.0,12331437.0
State,2019/10/27,,647086.0,2255515.0,10657672.0
State,2019/10/27,,968377.0,3486365.0,16992926.0
State,2019/10/27,,936318.0,3709413.0,16480520.0
State,2019/10/27,,326277.0,1008037.0,4610004.0
State,2019/10/27,,1263818.0,4760432.0,22145924.0
State,2019/10/27,,1659080.0,5221973.0,29196796.0
State,2019/10/27,,2168560.0,7796803.0,36730119.0
State,2019/10/27,,1182961.0,4411070.0,20019888.0
State,2019/10/27,,557543.0,2419861.0,8214066.0
State,2019/10/27,,1367988.0,4739737.0,21746683.0
State,2019/10/27,,279937.0,779121.0,4235678.0
State,2019/10/27,,407818.0,1515556.0,7068852.0
State,2019/10/27,,730171.0,2294946.0,11295470.0
State,2019/10/27,,293591.0,1058720.0,5093394.0
State,2019/10/27,,2031260.0,6850033.0,34910061.0
State,2019/10/27,,459845.0,1629178.0,10018350.0
State,2019/10/27,,5408282.0,14074194.0,82113187.0
State,2019/10/27,,2049853.0,8302028.0,39317167.0
State,2019/10/27,,172376.0,585379.0,2660059.0
State,2019/10/27,,2613323.0,9040390.0,42989630.0
State,2019/10/27,,858117.0,3072907.0,12137239.0
State,2019/10/27,,1026423.0,3151478.0,18617940.0
State,2019/10/27,,2960843.0,9807072.0,45621552.0
State,2019/10/27,,236299.0,817784.0,3898809.0
State,2019/10/27,,962120.0,4106463.0,17183638.0
State,2019/10/27,,198544.0,680991.0,3233947.0
State,2019/10/27,,1396108.0,5353210.0,23988653.0
State,2019/10/27,,5360419.0,23253692.0,93016356.0
State,2019/10/27,,768712.0,2382729.0,13620575.0
State,2019/10/27,,155177.0,469207.0,2295416.0
State,2019/10/27,,1731029.0,6760626.0,32778293.0
State,2019/10/27,,1631655.0,5880905.0,31885265.0
State,2019/10/27,,444182.0,1356128.0,6404769.0
State,2019/10/27,,1187890.0,4607910.0,21402240.0
State,2019/10/27,,155016.0,420954.0,2616735.0
State,2019/10/28,,801148.0,4071786.0,16072890.0
State,2019/10/28,,164574.0,570608.0,3851212.0
State,2019/10/28,,1430444.0,5719282.0,27387243.0
State,2019/10/28,,499764.0,2504852.0,10200156.0
State,2019/10/28,,7377390.0,32058746.0,171113784.0
State,2019/10/28,,1409595.0,4268561.0,24768071.0
State,2019/10/28,,679677.0,2882068.0,14378262.0
State,2019/10/28,,178600.0,785614.0,3709180.0
State,2019/10/28,,231570.0,468738.0,2982583.0
State,2019/10/28,,3595072.0,17639150.0,72223007.0
State,2019/10/28,,1816724.0,8670599.0,35688272.0
State,2019/10/28,,314583.0,1101567.0,5340807.0
State,2019/10/28,,356997.0,1391850.0,7623527.0
State,2019/10/28,,2598188.0,10103945.0,53999134.0
State,2019/10/28,,1290877.0,5380549.0,26303015.0
State,2019/10/28,,613916.0,2532581.0,13375073.0
State,2019/10/28,,587024.0,2315577.0,11343368.0
State,2019/10/28,,867527.0,3587215.0,18043661.0
State,2019/10/28,,819457.0,3826274.0,17725413.0
State,2019/10/28,,290164.0,1044150.0,5286522.0
State,2019/10/28,,1081832.0,4942418.0,24568008.0
State,2019/10/28,,1482574.0,5398479.0,32942399.0
State,2019/10/28,,1919694.0,8045669.0,39621284.0
State,2019/10/28,,1057081.0,4536950.0,21148201.0
State,2019/10/28,,489758.0,2487646.0,8873104.0
State,2019/10/28,,1214088.0,4893637.0,22683779.0
State,2019/10/28,,259566.0,799492.0,4505800.0
State,2019/10/28,,366423.0,1556951.0,7666270.0
State,2019/10/28,,669085.0,2356032.0,11992784.0
State,2019/10/28,,249250.0,1103061.0,5731335.0
State,2019/10/28,,1701374.0,7179919.0,39651860.0
State,2019/10/28,,425715.0,1663308.0,10751750.0
State,2019/10/28,,4768223.0,14714253.0,94555869.0
State,2019/10/28,,1803824.0,8548057.0,42411296.0
State,2019/10/28,,155636.0,602119.0,2895590.0
State,2019/10/28,,2301115.0,9352598.0,46231184.0
State,2019/10/28,,755687.0,3175337.0,13221294.0
State,2019/10/28,,909525.0,3268376.0,19161215.0
State,2019/10/28,,2615083.0,10152832.0,50356454.0
State,2019/10/28,,211714.0,842369.0,4424697.0
State,2019/10/28,,850653.0,4217930.0,18745068.0
State,2019/10/28,,183060.0,696475.0,3632210.0
State,2019/10/28,,1232473.0,5516845.0,25323814.0
State,2019/10/28,,4716221.0,23897890.0,98387004.0
State,2019/10/28,,654729.0,2496712.0,15219844.0
State,2019/10/28,,140054.0,484330.0,2535857.0
State,2019/10/28,,1520873.0,6970782.0,35705488.0
State,2019/10/28,,1421867.0,6090693.0,33274221.0
State,2019/10/28,,393924.0,1406386.0,6819872.0
State,2019/10/28,,1069552.0,4726248.0,22595278.0
State,2019/10/28,,136622.0,439348.0,2928032.0
State,2019/10/29,,802455.0,4070479.0,16037767.0
State,2019/10/29,,166979.0,568203.0,3780825.0
State,2019/10/29,,1444829.0,5704897.0,27078206.0
State,2019/10/29,,499377.0,2505239.0,10040200.0
State,2019/10/29,,7355793.0,32080343.0,170196428.0
State,2019/10/29,,1437307.0,4240849.0,24169452.0
State,2019/10/29,,686752.0,2874993.0,14357899.0
State,2019/10/29,,178212.0,786002.0,3617342.0
State,2019/10/29,,232675.0,467633.0,2987698.0
State,2019/10/29,,3603295.0,17630927.0,72578025.0
State,2019/10/29,,1829896.0,8657427.0,35406946.0
State,2019/10/29,,313307.0,1102843.0,5396218.0
State,2019/10/29,,363452.0,1385395.0,7494093.0
State,2019/10/29,,2591598.0,10110535.0,54037478.0
State,2019/10/29,,1279905.0,5391521.0,26204289.0
State,2019/10/29,,621659.0,2524838.0,13241472.0
State,2019/10/29,,587039.0,2315562.0,11181146.0
State,2019/10/29,,859067.0,3595675.0,18065488.0
State,2019/10/29,,823900.0,3821831.0,17604466.0
State,2019/10/29,,286151.0,1048163.0,5233527.0
State,2019/10/29,,1074959.0,4949291.0,24422382.0
State,2019/10/29,,1478061.0,5402992.0,33544316.0
State,2019/10/29,,1919503.0,8045860.0,39317702.0
State,2019/10/29,,1056056.0,4537975.0,21219440.0
State,2019/10/29,,491113.0,2486291.0,8832639.0
State,2019/10/29,,1206861.0,4900864.0,22620411.0
State,2019/10/29,,257448.0,801610.0,4434114.0
State,2019/10/29,,370148.0,1553226.0,7537483.0
State,2019/10/29,,675923.0,2349194.0,11760036.0
State,2019/10/29,,251645.0,1100666.0,5713432.0
State,2019/10/29,,1702730.0,7178563.0,39103181.0
State,2019/10/29,,422464.0,1666559.0,10718290.0
State,2019/10/29,,4772490.0,14709986.0,93769794.0
State,2019/10/29,,1800604.0,8551277.0,42030179.0
State,2019/10/29,,155931.0,601824.0,2847864.0
State,2019/10/29,,2288206.0,9365507.0,46367346.0
State,2019/10/29,,770205.0,3160819.0,13243779.0
State,2019/10/29,,917787.0,3260114.0,19061735.0
State,2019/10/29,,2608567.0,10159348.0,50252304.0
State,2019/10/29,,209826.0,844257.0,4428282.0
State,2019/10/29,,852984.0,4215599.0,18657172.0
State,2019/10/29,,184691.0,694844.0,3532081.0
State,2019/10/29,,1223831.0,5525487.0,25401802.0
State,2019/10/29,,4743189.0,23870922.0,97428713.0
State,2019/10/29,,663711.0,2487730.0,14811380.0
State,2019/10/29,,142161.0,482223.0,2604348.0
State,2019/10/29,,1523124.0,6968531.0,35487478.0
State,2019/10/29,,1431147.0,6081413.0,33315238.0
State,2019/10/29,,392102.0,1408208.0,6949621.0
State,2019/10/29,,1067589.0,4728211.0,22625480.0
State,2019/10/29,,141220.0,434750.0,2808035.0
State,2019/10/30,,1151432.0,3721502.0,16600003.0
State,2019/10/30,,183873.0,551309.0,3957927.0
State,2019/10/30,,1780611.0,5369115.0,27500897.0
State,2019/10/30,,719107.0,2285509.0,10716608.0
State,2019/10/30,,9097145.0,30338991.0,176448414.0
State,2019/10/30,,1670980.0,4007176.0,25327188.0
State,2019/10/30,,860366.0,2701379.0,14646384.0
State,2019/10/30,,224497.0,739717.0,3775137.0
State,2019/10/30,,264408.0,435900.0,2962130.0
State,2019/10/30,,4435646.0,16798576.0,76609369.0
State,2019/10/30,,2389904.0,8097419.0,36699082.0
State,2019/10/30,,321939.0,1094211.0,5291284.0
State,2019/10/30,,433131.0,1315716.0,7948145.0
State,2019/10/30,,3450300.0,9251833.0,54809180.0
State,2019/10/30,,1663044.0,5008382.0,26447516.0
State,2019/10/30,,834545.0,2311952.0,13754071.0
State,2019/10/30,,797708.0,2104893.0,11711822.0
State,2019/10/30,,1129982.0,3324760.0,18379446.0
State,2019/10/30,,1145660.0,3500071.0,18373579.0
State,2019/10/30,,353254.0,981060.0,5404911.0
State,2019/10/30,,1340840.0,4683410.0,25468607.0
State,2019/10/30,,1789089.0,5091964.0,34175773.0
State,2019/10/30,,2425194.0,7540169.0,40482563.0
State,2019/10/30,,1395729.0,4198302.0,21991880.0
State,2019/10/30,,703769.0,2273635.0,8939052.0
State,2019/10/30,,1684075.0,4423650.0,22744950.0
State,2019/10/30,,306193.0,752865.0,4622968.0
State,2019/10/30,,501639.0,1421735.0,7856775.0
State,2019/10/30,,797903.0,2227214.0,11904209.0
State,2019/10/30,,314500.0,1037811.0,6019733.0
State,2019/10/30,,2153844.0,6727449.0,41876512.0
State,2019/10/30,,510625.0,1578398.0,10731709.0
State,2019/10/30,,5585138.0,13897338.0,97608531.0
State,2019/10/30,,2198982.0,8152899.0,44579226.0
State,2019/10/30,,200858.0,556897.0,2933654.0
State,2019/10/30,,2901715.0,8751998.0,47380443.0
State,2019/10/30,,1043372.0,2887652.0,13388587.0
State,2019/10/30,,1097969.0,3079932.0,19571195.0
State,2019/10/30,,3188874.0,9579041.0,52325108.0
State,2019/10/30,,252154.0,801929.0,4525054.0
State,2019/10/30,,1087180.0,3981403.0,19591997.0
State,2019/10/30,,237216.0,642319.0,3902638.0
State,2019/10/30,,1661070.0,5088248.0,25794452.0
State,2019/10/30,,6380440.0,22233671.0,101906658.0
State,2019/10/30,,803966.0,2347475.0,15446310.0
State,2019/10/30,,169657.0,454727.0,2575353.0
State,2019/10/30,,1903659.0,6587996.0,37197761.0
State,2019/10/30,,1736481.0,5776079.0,34838700.0
State,2019/10/30,,493639.0,1306671.0,6806708.0
State,2019/10/30,,1412934.0,4382866.0,23680133.0
State,2019/10/30,,165967.0,410003.0,2955739.0
State,2019/10/31,,785985.0,4086949.0,16603897.0
State,2019/10/31,,167273.0,567909.0,3891740.0
State,2019/10/31,,1365409.0,5784317.0,28725259.0
State,2019/10/31,,488363.0,2516253.0,10605470.0
State,2019/10/31,,7112813.0,32323323.0,178865417.0
State,2019/10/31,,1218265.0,4459891.0,28264133.0
State,2019/10/31,,676295.0,2885450.0,14799700.0
State,2019/10/31,,174989.0,789225.0,3681206.0
State,2019/10/31,,228664.0,471644.0,3138777.0
State,2019/10/31,,3471385.0,17762837.0,76208914.0
State,2019/10/31,,1771443.0,8715880.0,37215118.0
State,2019/10/31,,291534.0,1124616.0,5415764.0
State,2019/10/31,,337113.0,1411734.0,8186400.0
State,2019/10/31,,2639919.0,10062214.0,54977349.0
State,2019/10/31,,1258876.0,5412550.0,26624543.0
State,2019/10/31,,611681.0,2534816.0,13579064.0
State,2019/10/31,,569218.0,2333383.0,11827174.0
State,2019/10/31,,846669.0,3608073.0,18514282.0
State,2019/10/31,,813369.0,3832362.0,18293228.0
State,2019/10/31,,276118.0,1058196.0,5519070.0
State,2019/10/31,,1060371.0,4963879.0,25038879.0
State,2019/10/31,,1440660.0,5440393.0,34781553.0
State,2019/10/31,,1862076.0,8103287.0,41050043.0
State,2019/10/31,,1016223.0,4577808.0,22212993.0
State,2019/10/31,,481735.0,2495669.0,9091583.0
State,2019/10/31,,1193815.0,4913910.0,23742963.0
State,2019/10/31,,240883.0,818175.0,4889256.0
State,2019/10/31,,355005.0,1568369.0,7837699.0
State,2019/10/31,,646674.0,2378443.0,12392443.0
State,2019/10/31,,238391.0,1113920.0,5800951.0
State,2019/10/31,,1709615.0,7171678.0,40515487.0
State,2019/10/31,,399335.0,1689688.0,11552576.0
State,2019/10/31,,4719371.0,14763105.0,97200889.0
State,2019/10/31,,1709519.0,8642362.0,42315728.0
State,2019/10/31,,149466.0,608289.0,2983487.0
State,2019/10/31,,2231353.0,9422360.0,47111977.0
State,2019/10/31,,739151.0,3191873.0,13992843.0
State,2019/10/31,,871325.0,3306576.0,20203147.0
State,2019/10/31,,2572347.0,10195568.0,50987514.0
State,2019/10/31,,205675.0,848408.0,4503851.0
State,2019/10/31,,817668.0,4250915.0,19415523.0
State,2019/10/31,,176574.0,702961.0,3795633.0
State,2019/10/31,,1188623.0,5560695.0,26046762.0
State,2019/10/31,,4606972.0,24007139.0,103478928.0
State,2019/10/31,,626970.0,2524471.0,16007400.0
State,2019/10/31,,132026.0,492358.0,2598113.0
State,2019/10/31,,1482043.0,7009612.0,36530990.0
State,2019/10/31,,1360725.0,6151835.0,35130463.0
State,2019/10/31,,384702.0,1415608.0,6896696.0
State,2019/10/31,,1061870.0,4733930.0,23304222.0
State,2019/10/31,,130398.0,445572.0,3130365.0
State,2019/11/01,,733048.0,4139886.0,17712354.0
State,2019/11/01,,165594.0,569588.0,3923064.0
State,2019/11/01,,1337517.0,5812209.0,29401919.0
State,2019/11/01,,460227.0,2544389.0,11007137.0
State,2019/11/01,,6932892.0,32503244.0,180153239.0
State,2019/11/01,,1174492.0,4503664.0,28324020.0
State,2019/11/01,,648778.0,2912967.0,15808957.0
State,2019/11/01,,169240.0,794974.0,3927658.0
State,2019/11/01,,220091.0,480217.0,3252349.0
State,2019/11/01,,3368586.0,17865636.0,77769044.0
State,2019/11/01,,1682764.0,8804559.0,39082626.0
State,2019/11/01,,283256.0,1132894.0,5595610.0
State,2019/11/01,,326791.0,1422056.0,8000894.0
State,2019/11/01,,2479486.0,10222647.0,58525722.0
State,2019/11/01,,1207428.0,5463998.0,28345323.0
State,2019/11/01,,568113.0,2578384.0,14265791.0
State,2019/11/01,,540561.0,2362040.0,12351422.0
State,2019/11/01,,803058.0,3651684.0,19844923.0
State,2019/11/01,,769509.0,3876222.0,19326819.0
State,2019/11/01,,263438.0,1070876.0,5978303.0
State,2019/11/01,,1020882.0,5003368.0,26689107.0
State,2019/11/01,,1395572.0,5485481.0,36435384.0
State,2019/11/01,,1804065.0,8161298.0,43114171.0
State,2019/11/01,,985103.0,4608928.0,22994575.0
State,2019/11/01,,445898.0,2531506.0,9819794.0
State,2019/11/01,,1135369.0,4972356.0,24820289.0
State,2019/11/01,,233407.0,825651.0,4844586.0
State,2019/11/01,,336824.0,1586550.0,8137670.0
State,2019/11/01,,626845.0,2398272.0,12840370.0
State,2019/11/01,,230908.0,1121403.0,6215341.0
State,2019/11/01,,1643021.0,7238272.0,42752918.0
State,2019/11/01,,388964.0,1700059.0,11798535.0
State,2019/11/01,,4562251.0,14920225.0,101378811.0
State,2019/11/01,,1663755.0,8688126.0,45235081.0
State,2019/11/01,,145297.0,612458.0,3081923.0
State,2019/11/01,,2152013.0,9501700.0,50521181.0
State,2019/11/01,,703559.0,3227465.0,14408607.0
State,2019/11/01,,866353.0,3311548.0,20553412.0
State,2019/11/01,,2470535.0,10297380.0,54875718.0
State,2019/11/01,,197958.0,856125.0,4825120.0
State,2019/11/01,,776700.0,4291883.0,20442015.0
State,2019/11/01,,168313.0,711222.0,3804103.0
State,2019/11/01,,1142932.0,5606386.0,27803658.0
State,2019/11/01,,4418989.0,24195122.0,106458463.0
State,2019/11/01,,610097.0,2541344.0,15935365.0
State,2019/11/01,,131262.0,493122.0,2907425.0
State,2019/11/01,,1412330.0,7079325.0,38776532.0
State,2019/11/01,,1334555.0,6178005.0,35771573.0
State,2019/11/01,,369251.0,1431059.0,7535356.0
State,2019/11/01,,997263.0,4798537.0,24866304.0
State,2019/11/01,,126920.0,449050.0,3047877.0
State,2019/11/02,,876296.0,3996638.0,16817711.0
State,2019/11/02,,179713.0,555469.0,3856707.0
State,2019/11/02,,1523023.0,5626703.0,29085155.0
State,2019/11/02,,547960.0,2456656.0,10579627.0
State,2019/11/02,,7833226.0,31602910.0,179279883.0
State,2019/11/02,,1323727.0,4354429.0,27988296.0
State,2019/11/02,,720981.0,2840764.0,15538185.0
State,2019/11/02,,187662.0,776552.0,3774925.0
State,2019/11/02,,235593.0,464715.0,3246222.0
State,2019/11/02,,3819703.0,17414519.0,75482454.0
State,2019/11/02,,1934037.0,8553286.0,37365216.0
State,2019/11/02,,313635.0,1102515.0,5558288.0
State,2019/11/02,,376333.0,1372514.0,7819784.0
State,2019/11/02,,2795156.0,9906977.0,57945274.0
State,2019/11/02,,1370867.0,5300559.0,27340033.0
State,2019/11/02,,647036.0,2499461.0,13866731.0
State,2019/11/02,,615610.0,2286991.0,11945132.0
State,2019/11/02,,920624.0,3534118.0,19177685.0
State,2019/11/02,,891187.0,3754544.0,18699305.0
State,2019/11/02,,292914.0,1041400.0,5681670.0
State,2019/11/02,,1154685.0,4869565.0,25739997.0
State,2019/11/02,,1530527.0,5350526.0,36157560.0
State,2019/11/02,,2055197.0,7910166.0,41242650.0
State,2019/11/02,,1143759.0,4450272.0,22403526.0
State,2019/11/02,,526776.0,2450628.0,9398851.0
State,2019/11/02,,1306250.0,4801475.0,24436218.0
State,2019/11/02,,260017.0,799041.0,4584262.0
State,2019/11/02,,388057.0,1535317.0,7951634.0
State,2019/11/02,,690827.0,2334290.0,12514281.0
State,2019/11/02,,264088.0,1088223.0,6047195.0
State,2019/11/02,,1837146.0,7044147.0,42294849.0
State,2019/11/02,,431816.0,1657207.0,11340787.0
State,2019/11/02,,5007748.0,14474728.0,98413566.0
State,2019/11/02,,1880401.0,8471480.0,43269538.0
State,2019/11/02,,162410.0,595345.0,2850757.0
State,2019/11/02,,2429934.0,9223779.0,48756486.0
State,2019/11/02,,815164.0,3115860.0,13623529.0
State,2019/11/02,,972450.0,3205451.0,20048416.0
State,2019/11/02,,2733103.0,10034812.0,53541839.0
State,2019/11/02,,216332.0,837751.0,4717681.0
State,2019/11/02,,886951.0,4181632.0,19339695.0
State,2019/11/02,,187511.0,692024.0,3718855.0
State,2019/11/02,,1316895.0,5432423.0,26476993.0
State,2019/11/02,,5068437.0,23545674.0,104510832.0
State,2019/11/02,,679722.0,2471719.0,15934689.0
State,2019/11/02,,142578.0,481806.0,2768275.0
State,2019/11/02,,1587256.0,6904399.0,37250510.0
State,2019/11/02,,1526226.0,5986334.0,35139973.0
State,2019/11/02,,415238.0,1385072.0,7028932.0
State,2019/11/02,,1150211.0,4645589.0,24319617.0
State,2019/11/02,,139737.0,436233.0,2952612.0
State,2019/11/03,,944430.0,3928504.0,14961943.0
State,2019/11/03,,184348.0,550834.0,3602419.0
State,2019/11/03,,1616511.0,5533215.0,26147137.0
State,2019/11/03,,583576.0,2421040.0,9310289.0
State,2019/11/03,,8380160.0,31055976.0,164212184.0
State,2019/11/03,,1413837.0,4264319.0,24751250.0
State,2019/11/03,,772707.0,2789038.0,13614639.0
State,2019/11/03,,205248.0,758966.0,3282110.0
State,2019/11/03,,241605.0,458703.0,3039074.0
State,2019/11/03,,4116845.0,17117377.0,68242079.0
State,2019/11/03,,2083088.0,8404235.0,33244265.0
State,2019/11/03,,323547.0,1092603.0,5012263.0
State,2019/11/03,,405587.0,1343260.0,7005199.0
State,2019/11/03,,2974639.0,9727494.0,51926945.0
State,2019/11/03,,1479387.0,5192039.0,24427643.0
State,2019/11/03,,701585.0,2444912.0,12276718.0
State,2019/11/03,,655801.0,2246800.0,10491127.0
State,2019/11/03,,982041.0,3472701.0,16936662.0
State,2019/11/03,,953123.0,3692608.0,16510201.0
State,2019/11/03,,316637.0,1017677.0,4952543.0
State,2019/11/03,,1227782.0,4796468.0,23046280.0
State,2019/11/03,,1614419.0,5266634.0,31793888.0
State,2019/11/03,,2180969.0,7784394.0,37243434.0
State,2019/11/03,,1209108.0,4384923.0,19863913.0
State,2019/11/03,,565874.0,2411530.0,8383280.0
State,2019/11/03,,1389549.0,4718176.0,21725453.0
State,2019/11/03,,274231.0,784827.0,4205009.0
State,2019/11/03,,412379.0,1510995.0,7107907.0
State,2019/11/03,,727331.0,2297786.0,11367825.0
State,2019/11/03,,288270.0,1064041.0,5380319.0
State,2019/11/03,,1975523.0,6905770.0,37207335.0
State,2019/11/03,,458060.0,1630963.0,10153177.0
State,2019/11/03,,5308255.0,14174221.0,89069528.0
State,2019/11/03,,2009055.0,8342826.0,39407415.0
State,2019/11/03,,176540.0,581215.0,2567357.0
State,2019/11/03,,2613369.0,9040344.0,43541090.0
State,2019/11/03,,870837.0,3060187.0,12292077.0
State,2019/11/03,,1031067.0,3146834.0,18253827.0
State,2019/11/03,,2908540.0,9859375.0,46753440.0
State,2019/11/03,,226954.0,827129.0,4295563.0
State,2019/11/03,,956543.0,4112040.0,17087779.0
State,2019/11/03,,197537.0,681998.0,3180501.0
State,2019/11/03,,1402617.0,5346701.0,23743938.0
State,2019/11/03,,5427115.0,23186996.0,93240887.0
State,2019/11/03,,766916.0,2384525.0,13867765.0
State,2019/11/03,,150615.0,473769.0,2519542.0
State,2019/11/03,,1709288.0,6782367.0,33487325.0
State,2019/11/03,,1640481.0,5872079.0,32105969.0
State,2019/11/03,,445737.0,1354573.0,6402391.0
State,2019/11/03,,1219352.0,4576448.0,21764345.0
State,2019/11/03,,152192.0,423778.0,2677892.0
State,2019/11/04,,805996.0,4066938.0,15925102.0
State,2019/11/04,,168549.0,566633.0,3753205.0
State,2019/11/04,,1436870.0,5712856.0,28054288.0
State,2019/11/04,,498753.0,2505863.0,10055062.0
State,2019/11/04,,7398324.0,32037812.0,172073172.0
State,2019/11/04,,1235896.0,4442260.0,26715588.0
State,2019/11/04,,687812.0,2873933.0,14350338.0
State,2019/11/04,,182985.0,781229.0,3647735.0
State,2019/11/04,,230020.0,470288.0,3233709.0
State,2019/11/04,,3641287.0,17592935.0,73208814.0
State,2019/11/04,,1827129.0,8660194.0,35603957.0
State,2019/11/04,,304774.0,1111376.0,5369224.0
State,2019/11/04,,353570.0,1395277.0,7766623.0
